run,step,frequency,hidden_rank,hidden_diagonal_pair_power_fraction,attention_diagonal_pair_power_fraction,mlp_diagonal_pair_power_fraction,token_embedding_pair_power_fraction,unembedding_pair_power_fraction
Muon,52000,30,46,2.423410762362555e-07,1.9349974508666033e-11,2.680008851665396e-07,0.00010792527327349004,0.0008545748476930863
Muon,52000,31,50,1.5273807984675173e-07,6.415873249221892e-11,2.067022400566394e-07,0.00011758260397972042,0.0017780271096373194
Muon,52000,32,45,2.446033793792913e-07,4.7806527400082853e-11,2.2930221167066567e-07,0.00010828177867812303,0.0025198426205284685
Muon,52000,33,18,3.284067733732829e-05,1.0030422918143886e-10,2.417445862979064e-05,0.00031478666476703586,0.0016425929570741248
Muon,52000,34,48,1.586533577073027e-07,1.0293603000874471e-10,1.8649083651243147e-07,0.00011581421202182582,0.0013942399509472095
Muon,52000,35,23,4.742654987390607e-06,1.0419360833608658e-09,4.015096591579007e-06,0.00040545005339352237,0.0021102962131683825
Muon,52000,36,9,0.000558547996691608,3.3154475184787217e-09,0.0002834182546883161,0.004700727320907937,0.007668292425538716
Muon,52000,37,39,4.69424826502166e-07,5.5128526681302255e-11,4.058691852792036e-07,0.00013074481941230688,0.0019973525974739345
Muon,52000,38,28,1.752588798838504e-06,6.074651508634474e-11,2.3313332221506063e-06,0.0001652116116875978,0.0015766882145077446
Muon,52000,39,56,6.328193414710221e-08,5.940268813593989e-11,1.1762064677168069e-07,0.00011303353498228133,0.00104242070302604
Muon,52000,40,54,1.1652905607731148e-07,1.0729081807755323e-10,1.610192658287033e-07,0.00016625600242592636,0.0016932342780421085
Muon,52000,41,24,3.818691201190943e-06,2.2962529782445436e-10,3.5602276810034065e-06,0.0001832543872213566,0.002146544435105898
Muon,52000,42,30,1.2888016121257992e-06,2.1906075903778124e-10,1.3799897915532847e-06,0.00015258305849735,0.0009865917156706876
Muon,52000,43,38,4.977131012836981e-07,9.343948106260505e-11,4.542161614260717e-07,0.0001588061718625281,0.001401532287901172
Muon,52000,44,20,8.739271096959923e-06,1.8280472064137755e-09,7.4032205183340755e-06,0.0005201533128134826,0.002445161139707206
Muon,52000,45,19,1.735774652664356e-05,9.411338309406842e-10,1.1459613058173886e-05,0.00041597746883657345,0.0035660439702994797
Muon,52000,46,12,0.00021928394478457918,9.04279010227477e-09,0.00014316063920665243,0.0024458923067823156,0.00497477971679254
Muon,52000,47,5,0.008686931660623388,2.5167616362188296e-05,0.005428383179833664,0.13255580772291767,0.1285886977824677
Muon,52000,48,21,8.087376285736313e-06,7.342131411459234e-10,6.695304487072338e-06,0.0004596022825489918,0.001869740514589904
Muon,52000,49,32,1.0263994664922064e-06,1.370988260011729e-10,9.498247874257872e-07,0.00020634727217010062,0.001644668001520027
Muon,52000,50,37,5.116715090916257e-07,6.836497524150933e-11,4.6767097363578403e-07,0.00015865055908778787,0.0013993934588596017
Muon,52000,51,51,1.407013761778736e-07,8.106098525849841e-11,1.6108052953018886e-07,0.00012840646668210132,0.0008951797675506624
Muon,52000,52,47,2.2036595312521258e-07,9.386285002896725e-11,2.3383531827951104e-07,0.0001255216983866222,0.0012956271973207317
Muon,52000,53,33,6.541080585987316e-07,3.313298409655227e-10,9.32850388206107e-07,0.00022896448834935394,0.0016326703070017458
Muon,52000,54,26,2.216391906706654e-06,6.217191788624974e-10,1.7163283554010094e-06,0.0004346145047492315,0.0025100589258057514
Muon,52000,55,13,0.00017979943958121444,1.2458669587982665e-08,0.00010584408796228688,0.0016711449958564451,0.003142155204167871
Muon,52000,56,4,0.011157289330063228,3.400295644875135e-06,0.005696414252471415,0.1504252909140515,0.15001965688686078
Muon,53000,1,12,0.00031174628260453396,1.915694757553414e-08,0.00020436902898696182,0.0019671453328329157,0.007409918301003307
Muon,53000,2,27,3.3426720950920266e-06,2.339971912987122e-10,4.677850933541744e-06,0.0002550815289671956,0.0011321179035352106
Muon,53000,3,24,4.837293953956349e-06,3.033933114827562e-10,4.415163856321488e-06,0.00019744437482506008,0.0015072074057152051
Muon,53000,4,14,0.00019410660590811986,1.7939100220598377e-08,0.0001301530021421097,0.0013669485913408394,0.0041190231513188735
Muon,53000,5,25,4.680684224720448e-06,3.2821174304387934e-09,4.411449417500695e-06,0.0004841515490456258,0.0012973023056029097
Muon,53000,6,48,3.7273352581595235e-07,2.9363463482261946e-10,3.904833942073389e-07,0.00017804803967619244,0.0011294042353701694
Muon,53000,7,1,0.03290612347222517,3.290997434406193e-05,0.016868833100957426,0.21615346050831696,0.1768643012572409
Muon,53000,8,50,2.872473823110661e-07,5.598777784687183e-11,3.8701642246444984e-07,0.00010351112152013412,0.001187486689738347
Muon,53000,9,40,6.608266119157884e-07,1.875823338681213e-10,1.0747678748017135e-06,0.0001873300448209733,0.00146209292489625
Muon,53000,10,32,1.1189087321718138e-06,1.0290983950942104e-09,1.4062213867020487e-06,0.00017842629313703578,0.0013759531449451985
Muon,53000,11,2,0.028508724110868407,0.000705309006670073,0.015600200152469513,0.22307451620137406,0.17996171659215118
Muon,53000,12,3,0.015220497773776567,9.266479495136092e-05,0.009471311600147253,0.17105641414907422,0.16217124574562744
Muon,53000,13,37,7.036109741138098e-07,2.1632007413357226e-10,6.85960605631743e-07,0.00016994904669351393,0.0016665601878044802
Muon,53000,14,8,0.0007696399709322192,3.7092701097596785e-08,0.0003515277387263868,0.004526272193257694,0.015108933740351086
Muon,53000,15,42,5.916530671659773e-07,3.292095364479407e-10,6.031065159652132e-07,0.0001460710175993085,0.0011673073419513134
Muon,53000,16,52,2.590709623314069e-07,9.023102299900404e-10,2.6069006323736643e-07,0.00014234338057651213,0.0020396334212098165
Muon,53000,17,49,3.288274612848337e-07,2.078684509374763e-10,5.02835299708474e-07,0.00012976925143063893,0.0007629214110584633
Muon,53000,18,17,6.024831797272809e-05,4.834031320839577e-09,4.131705732752249e-05,0.0008426052317670695,0.0027225874458503855
Muon,53000,19,15,0.00015358649820760374,1.8634749309492413e-09,0.00010107989576418822,0.0006264734664559736,0.0048434473486566225
Muon,53000,20,38,6.728660568839743e-07,3.746359576074625e-11,6.552880675590335e-07,0.0001901206525299767,0.0017043088103741448
Muon,53000,21,16,8.671620465874042e-05,2.235387082442655e-09,5.139479780216356e-05,0.0012882268032376788,0.0034627488183705765
Muon,53000,22,9,0.0006897477640371759,7.428666138192647e-09,0.0002997571624981521,0.000907267252320534,0.01405188507037046
Muon,53000,23,33,1.0780828148255393e-06,4.964818254299779e-09,1.4031673023894062e-06,0.0006423154836832512,0.00198793458949376
Muon,53000,24,13,0.0002454545540377568,1.0866365196957789e-08,0.00015964567822483166,0.0018134353792760452,0.01143558423993679
Muon,53000,25,29,1.8444417171208861e-06,4.812725193245769e-10,1.84400070984757e-06,0.00019263829805876636,0.0019730152708426776
Muon,53000,26,53,2.4130404376496527e-07,3.678352738705159e-11,2.8919154211690065e-07,0.00012474882174512008,0.0010840890263062338
Muon,53000,27,36,7.438853231403348e-07,3.7729486065439753e-11,1.1691354310840088e-06,9.433705570895118e-05,0.0017356559386119295
Muon,53000,28,6,0.004223706776439618,3.753525535777193e-06,0.0035793441129665757,0.05974525218028164,0.05317329820445265
Muon,53000,29,23,7.78358806195088e-06,4.1290284827482934e-10,1.397533500950987e-05,0.00038929210070456395,0.0013269716163121002
Muon,53000,30,39,6.644419055713098e-07,2.9032823634485606e-11,7.704037147991718e-07,0.0001330741535709856,0.0009094890761637372
Muon,53000,31,35,8.931784540227941e-07,3.1405163896070017e-10,9.075612369761567e-07,0.00012986615109742986,0.001648579965357326
Muon,53000,32,47,4.462668356715187e-07,1.1267897773562537e-10,4.97532228399639e-07,0.00010198491142387991,0.002474960278263209
Muon,53000,33,20,2.2512123764520683e-05,5.575391218493626e-10,2.2992293148229137e-05,0.00034818272881990655,0.001550070155854424
Muon,53000,34,51,2.7787430109568595e-07,1.7799549446194656e-10,3.5681557013238676e-07,0.00014575448357800934,0.0012672858602326305
Muon,53000,35,26,4.1910833022374515e-06,2.395484698450116e-09,4.820295106624942e-06,0.0004290421778538927,0.0021671552270985566
Muon,53000,36,7,0.002967119593463798,8.084179909805753e-08,0.0016328450419870893,0.010405920393370089,0.017195908130574058
Muon,53000,37,43,5.875564804142815e-07,1.202193653159101e-10,5.906406107098045e-07,0.00015938454768481256,0.001852906274226324
Muon,53000,38,30,1.6144173183855091e-06,3.4940696989119683e-10,2.864240131806597e-06,0.00017936233951703994,0.0016110151080823618
Muon,53000,39,56,9.142159146064686e-08,1.410552785696413e-10,1.6690710369657753e-07,0.00012946570093774404,0.0009990430537384198
Muon,53000,40,54,2.1066338169444816e-07,2.2728396142905005e-10,2.8457304126351706e-07,0.00019465197729632186,0.0017265304771809094
Muon,53000,41,19,2.3620707484192064e-05,5.315238796105585e-10,2.60642393205215e-05,0.00023191172567379735,0.0020430985076842875
Muon,53000,42,31,1.2523283236582026e-06,3.6885348283746935e-10,1.6855302238050252e-06,0.0001606129948610029,0.00098925098874937
Muon,53000,43,44,5.599180796569649e-07,4.839018533299537e-10,5.976591994360363e-07,0.0002028916471760266,0.0013189826725498444
Muon,53000,44,22,9.544861646022592e-06,2.806882478593198e-09,9.146103665455147e-06,0.000502943394585038,0.002396354370545174
Muon,53000,45,18,3.7833234558910376e-05,3.4854845098094745e-09,2.6423422635309448e-05,0.0004387893894231913,0.0035651824207951063
Muon,53000,46,10,0.0005090884486469655,3.6558167771014294e-08,0.00032663031618763896,0.004135941263574256,0.0073349307521319166
Muon,53000,47,4,0.009196283733021877,5.767296079562119e-05,0.007051627126529405,0.12316727717116584,0.12049001355898697
Muon,53000,48,21,1.954937179086597e-05,2.245871833772008e-09,1.582574210903237e-05,0.0006201117429270493,0.0021385484230905393
Muon,53000,49,34,8.971829840905267e-07,1.848574703181498e-10,1.140938227240945e-06,0.00023064264078723442,0.0015927649929798587
Muon,53000,50,45,5.240713698539005e-07,9.437126844871211e-11,5.996392677845696e-07,0.0001454811546314565,0.0012494347783414776
Muon,53000,51,55,1.434235847074399e-07,8.176750952341524e-11,1.9934332846541987e-07,0.00011223955889398058,0.0008624740381238204
Muon,53000,52,41,6.121722747738424e-07,2.9078447686502757e-10,6.20055688724463e-07,0.00014042297735431718,0.001222452782642429
Muon,53000,53,46,4.997623167691754e-07,3.764834078254503e-10,9.041488340460224e-07,0.00017351775652625032,0.0017095737870372611
Muon,53000,54,28,1.8737194300337514e-06,2.512413706982862e-10,2.0487425635784827e-06,0.0004133100731631174,0.0021599397130931176
Muon,53000,55,11,0.00034711159194769013,4.319227874965651e-08,0.00023878509597825425,0.002704831449110016,0.004816573996615319
Muon,53000,56,5,0.009185835525267519,8.710774660855658e-06,0.006708055303533177,0.1459476013717092,0.14613944188753009
Muon,54000,1,9,0.0008752159203091396,1.747104442101877e-07,0.0005596412312590413,0.0038130001586209362,0.010447849868256776
Muon,54000,2,26,5.661647163707527e-06,4.1267394747638724e-10,9.823601418257791e-06,0.0002511794872224506,0.0010768844378583548
Muon,54000,3,24,1.0741136919145871e-05,1.0027860436327193e-09,9.414207268147915e-06,0.00023427847999812337,0.0015191023224844578
Muon,54000,4,12,0.0006064139820130448,4.266790852122838e-08,0.0003920151243845084,0.003094075433563892,0.0070368877219213945
Muon,54000,5,22,1.584472714528752e-05,3.833705321787173e-09,1.4184350556555542e-05,0.0005807592804418152,0.0012107659580223166
Muon,54000,6,43,7.60839144860145e-07,1.421497249839215e-10,7.18023787867498e-07,0.0002163887390957415,0.0011455107464836832
Muon,54000,7,2,0.022488703539368902,2.4528562303683694e-05,0.013747788238965044,0.21875703740773175,0.173914240206972
Muon,54000,8,45,7.183296540041468e-07,2.2118808397812706e-10,9.8535950283488e-07,0.00015421611295020793,0.0012110744853326657
Muon,54000,9,44,7.348626274219567e-07,2.614952355001155e-10,1.0619711044340033e-06,0.00018342366767722354,0.0015160495676836015
Muon,54000,10,29,3.3253604683151743e-06,7.89539270814414e-10,4.091513873119432e-06,0.00017684382817014738,0.0014375096381076488
Muon,54000,11,1,0.022709142536216368,0.0011443744803012641,0.01543287369878437,0.21518519180473392,0.16287160837593306
Muon,54000,12,3,0.012329409908145527,0.00013092383249220283,0.008995602557621113,0.16447153163780212,0.154893107992896
Muon,54000,13,32,1.5068347553771962e-06,3.5939538927249435e-10,1.8459269808717767e-06,0.00021122480263608635,0.0017718709553576559
Muon,54000,14,10,0.0007762158899041363,4.625739454267923e-08,0.000381689986347991,0.003742442233680661,0.016989030171096653
Muon,54000,15,31,2.263848027781724e-06,2.8032280984597605e-10,1.6841070732949022e-06,0.0001786193104047887,0.0011633240347273391
Muon,54000,16,49,4.2870289206244415e-07,1.5883784024846673e-09,4.624615690879459e-07,0.0001757017766289551,0.0020589522468376855
Muon,54000,17,52,3.3918515775780106e-07,5.846847033219375e-10,5.661179433193867e-07,0.00017668832857098174,0.0007961194301001541
Muon,54000,18,19,3.8967263373183886e-05,2.8788247151054165e-09,2.6437533045791156e-05,0.0006483944354397895,0.002665257189127311
Muon,54000,19,15,0.0001337897228790855,2.922824945070116e-09,8.93443488418619e-05,0.0006800518324627799,0.004974972740462093
Muon,54000,20,40,1.0462109447376254e-06,1.2206305728207633e-10,9.911336526145957e-07,0.0002630309682244285,0.0016402340903458826
Muon,54000,21,17,7.581295684007596e-05,5.325020086253768e-09,5.075168416859568e-05,0.001282093046073052,0.003339866032968597
Muon,54000,22,13,0.0005637912424077879,1.719463387053105e-08,0.00024612780334002,0.0004544247794200878,0.014250709907857914
Muon,54000,23,37,1.1792178393430264e-06,2.700258750157852e-08,1.6862792217350854e-06,0.0008367803598982443,0.0017412395074065336
Muon,54000,24,14,0.000267566960492673,2.4333489299165678e-08,0.00016174136348849668,0.001734983046922009,0.011719950004680098
Muon,54000,25,30,3.083171974130711e-06,1.1164187661359892e-09,2.695165736468429e-06,0.00030124555833452483,0.003036682431497483
Muon,54000,26,42,8.341003484617097e-07,7.046658807370335e-11,7.519242576727581e-07,0.00016312744284619577,0.00114820361884991
Muon,54000,27,39,1.0531828096474634e-06,9.444440348861355e-11,1.7007958709379697e-06,0.00011270725415942447,0.0017570281347466076
Muon,54000,28,7,0.006049574726350614,3.3346127475724744e-06,0.004805771296495643,0.06752698045313459,0.061837724317279345
Muon,54000,29,25,9.29794418283624e-06,2.8246556922616424e-10,2.0761647252926027e-05,0.00042059059163747445,0.0014231145390048061
Muon,54000,30,34,1.3556639397275136e-06,8.414123710743098e-11,1.4696316359521577e-06,0.0002002220024040753,0.0011995299921920542
Muon,54000,31,28,3.6887781387281598e-06,1.0485684936607413e-09,3.7059614274238584e-06,0.0001712837320825365,0.0015630390106943783
Muon,54000,32,46,5.962887843045691e-07,4.528761788302088e-11,5.78911848721523e-07,9.624743032221646e-05,0.0023262526944824186
Muon,54000,33,21,2.1318492465803246e-05,1.4712807475327681e-09,2.3892153454183294e-05,0.0003402808884485234,0.0015313295016980328
Muon,54000,34,51,3.418981764056819e-07,2.44190287042236e-10,4.2910036403701094e-07,0.00021177567643823763,0.0011617567120251198
Muon,54000,35,27,5.251555643959989e-06,3.4838600293650553e-09,5.9033460428257206e-06,0.0004505091159563725,0.0022317160402577727
Muon,54000,36,6,0.007045692512720007,7.443783527839136e-07,0.0044224922494759235,0.024164363684295188,0.03688810262347387
Muon,54000,37,53,3.225510705722166e-07,2.066969263352598e-10,5.117308242290103e-07,0.00016997460319632357,0.0016539025838389733
Muon,54000,38,35,1.329673547187256e-06,6.678124553155018e-10,2.53858081798193e-06,0.00019875587579329087,0.0015970584097305116
Muon,54000,39,56,1.1546612765869683e-07,1.7898100173301772e-10,2.490228791622152e-07,0.0001491653795005898,0.0010196487552831296
Muon,54000,40,55,1.9287895704784473e-07,1.7456178419830322e-10,2.5289550149627155e-07,0.0001803185482377065,0.0018053297110968666
Muon,54000,41,16,9.926943138080795e-05,2.1305556083560954e-09,9.82839806481668e-05,0.00047889681791880395,0.002277927125969851
Muon,54000,42,38,1.1746933928862183e-06,4.552549609177887e-10,1.963130378804669e-06,0.00017223316542227426,0.0010201810442064148
Muon,54000,43,50,3.823010196537838e-07,4.924564578604444e-10,5.220761325572571e-07,0.000246861686174063,0.001302965557527536
Muon,54000,44,23,1.1804286787892388e-05,5.097147503598583e-09,1.0471494199459247e-05,0.0005381415397699177,0.002363833739927384
Muon,54000,45,20,3.841021474842468e-05,1.0694057300002464e-09,2.8301533408936702e-05,0.00044244635047109674,0.0032176578894617808
Muon,54000,46,8,0.0011400629008407462,7.455676234914727e-08,0.0005984568514171803,0.005968993795910708,0.00976608382531886
Muon,54000,47,4,0.010241688386133785,6.142441766957354e-05,0.006486538841989699,0.11390421976372182,0.11094689033404527
Muon,54000,48,18,6.174560401518433e-05,2.9671194736863047e-09,3.98980591801607e-05,0.00095324608344057,0.0028269221289504948
Muon,54000,49,41,8.671611440618306e-07,7.183905769696687e-11,1.20132681580827e-06,0.0002568992136627734,0.0014359606565212439
Muon,54000,50,48,4.874037546466831e-07,5.1116026366457536e-11,6.214326976895886e-07,0.00012531449579393874,0.001030326457204467
Muon,54000,51,54,2.551618807881657e-07,7.787621375111043e-11,3.241255644893342e-07,0.00013158672506598034,0.0008487693380159351
Muon,54000,52,36,1.3232294346627134e-06,2.0050005048366499e-10,1.1122979720216533e-06,0.00016870454192991784,0.001130800675894665
Muon,54000,53,47,5.163593478920426e-07,3.4807820972962546e-10,9.039118972993911e-07,0.0001497728766251199,0.0017306778006500767
